"","X","feature","method","group1","group2","p_values","adj_method","p_adjust","Compartment","Experiment","Variety","Timepoint","logFC","int_all","def_all","level1","level2","level3"
"6283",6283,"ko00623","LinDA","Defoliation","Intact",0.346576272469145,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0266620165715041,0.0029525874168465,0.00300766063226905,"Toluene degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6284",6284,"ko00622","LinDA","Defoliation","Intact",0.312490591728137,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.30894823616634,0.00027124241021993,0.000336016250220381,"Xylene degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6285",6285,"ko00270","LinDA","Defoliation","Intact",0.701411478305514,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0161546972824955,0.012962432420435,0.0128180941372622,"Cysteine and methionine metabolism","Amino acid metabolism","Metabolism"
"6287",6287,"ko00940","LinDA","Defoliation","Intact",0.62577558740308,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.056215627956639,0.000773605655434488,0.000804344740242692,"Phenylpropanoid biosynthesis","Biosynthesis of other secondary metabolites","Metabolism"
"6288",6288,"ko00941","LinDA","Defoliation","Intact",0.392037783167927,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0409879827948458,0.000152831655335475,0.000148550700724211,"Flavonoid biosynthesis","Biosynthesis of other secondary metabolites","Metabolism"
"6289",6289,"ko01053","LinDA","Defoliation","Intact",0.749635067222393,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0587960347291496,0.000181506837461997,0.000174258358906947,"Biosynthesis of siderophore group nonribosomal peptides","Metabolism of terpenoids and polyketides","Metabolism"
"6290",6290,"ko00943","LinDA","Defoliation","Intact",0.553466661152141,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.260905943143931,2.35054412856294e-05,1.96167877901005e-05,"Isoflavonoid biosynthesis","Biosynthesis of other secondary metabolites","Metabolism"
"6291",6291,"ko00100","LinDA","Defoliation","Intact",0.128548570913096,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.10603009885977,0.000278681254325313,0.00025893425998377,"Steroid biosynthesis","Lipid metabolism","Metabolism"
"6292",6292,"ko00945","LinDA","Defoliation","Intact",0.638530503445777,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.085366860195028,0.000146514699809667,0.000138096672458229,"Stilbenoid, diarylheptanoid and gingerol biosynthesis","Biosynthesis of other secondary metabolites","Metabolism"
"6293",6293,"ko01057","LinDA","Defoliation","Intact",0.154779542859851,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-2.05437365073142,1.9120486258661e-08,4.6033165618738e-09,"Biosynthesis of type II polyketide products","Metabolism of terpenoids and polyketides","Metabolism"
"6294",6294,"ko01056","LinDA","Defoliation","Intact",0.401665885939402,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.228238868742975,1.00656794445752e-05,1.17909783311433e-05,"Biosynthesis of type II polyketide backbone","Metabolism of terpenoids and polyketides","Metabolism"
"6297",6297,"ko00071","LinDA","Defoliation","Intact",0.372750865517393,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0290036365439748,0.00796010339926019,0.00812175105851353,"Fatty acid degradation","Lipid metabolism","Metabolism"
"6298",6298,"ko00072","LinDA","Defoliation","Intact",0.4716156563136,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0442621525476125,0.0023660217683451,0.00243973676976521,"Synthesis and degradation of ketone bodies","Lipid metabolism","Metabolism"
"6305",6305,"ko01055","LinDA","Defoliation","Intact",0.768153330138011,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0299384559531389,0.00088940080168432,0.000908050265715888,"Biosynthesis of vancomycin group antibiotics","Metabolism of terpenoids and polyketides","Metabolism"
"6306",6306,"ko00902","LinDA","Defoliation","Intact",0.46417078318547,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.238895068855745,7.91654264401645e-07,6.70843125966372e-07,"Monoterpenoid biosynthesis","Metabolism of terpenoids and polyketides","Metabolism"
"6308",6308,"ko00531","LinDA","Defoliation","Intact",0.509288987713258,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.180152629512565,0.000198269742577988,0.00022464036081449,"Glycosaminoglycan degradation","Glycan biosynthesis and metabolism","Metabolism"
"6310",6310,"ko00533","LinDA","Defoliation","Intact",0.961946082093593,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-1.35798658600292,1.50224851961536e-08,5.86066757913448e-09,"Glycosaminoglycan biosynthesis - keratan sulfate","Glycan biosynthesis and metabolism","Metabolism"
"6311",6311,"ko00360","LinDA","Defoliation","Intact",0.39180332873292,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0423207098789871,0.00513240271252002,0.005285189079317,"Phenylalanine metabolism","Amino acid metabolism","Metabolism"
"6312",6312,"ko00633","LinDA","Defoliation","Intact",0.943802603237294,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0109971570875272,0.00223670351503024,0.00221971872726861,"Nitrotoluene degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6313",6313,"ko00630","LinDA","Defoliation","Intact",0.815135458680902,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00960041102011834,0.0126120002128924,0.0126962066058432,"Glyoxylate and dicarboxylate metabolism","Carbohydrate metabolism","Metabolism"
"6314",6314,"ko00363","LinDA","Defoliation","Intact",0.925325841723535,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0142182739795596,0.000629414671900082,0.000635648445465806,"Bisphenol degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6315",6315,"ko00364","LinDA","Defoliation","Intact",0.420266951855445,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.154869191282385,0.000601322261124788,0.000669464502165153,"Fluorobenzoate degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6319",6319,"ko00121","LinDA","Defoliation","Intact",0.843191046786442,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.112062878725127,1.72457839748289e-05,1.59569047926315e-05,"Secondary bile acid biosynthesis","Lipid metabolism","Metabolism"
"6321",6321,"ko00430","LinDA","Defoliation","Intact",0.117392289086757,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0500362475004291,0.00215688036408099,0.00223299868891367,"Taurine and hypotaurine metabolism","Metabolism of other amino acids","Metabolism"
"6322",6322,"ko02010","LinDA","Defoliation","Intact",0.935039555710742,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00794959054740709,0.0422153296953672,0.0424485882009395,"ABC transporters","Membrane transport","Environmental Information Processing"
"6323",6323,"ko00130","LinDA","Defoliation","Intact",0.623162263118543,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.016392866264212,0.00535142819659894,0.00529096584651152,"Ubiquinone and other terpenoid-quinone biosynthesis","Metabolism of cofactors and vitamins","Metabolism"
"6324",6324,"ko04330","LinDA","Defoliation","Intact",0.876488783694747,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.650005064852245,4.86608848824088e-06,7.63573810031194e-06,"Notch signaling pathway","Signal transduction","Environmental Information Processing"
"6326",6326,"ko00361","LinDA","Defoliation","Intact",0.492456818219471,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.147625006096678,0.000896949085051919,0.000993590307137037,"Chlorocyclohexane and chlorobenzene degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6327",6327,"ko00040","LinDA","Defoliation","Intact",0.155867784905655,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0650588099022234,0.00432934352394538,0.00452904567747091,"Pentose and glucuronate interconversions","Carbohydrate metabolism","Metabolism"
"6328",6328,"ko00730","LinDA","Defoliation","Intact",0.872870292635935,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0108702196808279,0.00528788700680891,0.00524819428825833,"Thiamine metabolism","Metabolism of cofactors and vitamins","Metabolism"
"6329",6329,"ko00362","LinDA","Defoliation","Intact",0.47559461888599,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0603335849720021,0.00533976451906289,0.00556780894142441,"Benzoate degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6330",6330,"ko01040","LinDA","Defoliation","Intact",0.378884959691526,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0181567259310223,0.00383168920051017,0.00388021682136099,"Biosynthesis of unsaturated fatty acids","Lipid metabolism","Metabolism"
"6331",6331,"ko00603","LinDA","Defoliation","Intact",0.53453665896387,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.126600856981004,0.000325183897397283,0.000355009264927449,"Glycosphingolipid biosynthesis - globo and isoglobo series","Glycan biosynthesis and metabolism","Metabolism"
"6334",6334,"ko00281","LinDA","Defoliation","Intact",0.984620987409986,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00183482626661581,0.00264492536286186,0.00264829133121997,"Geraniol degradation","Metabolism of terpenoids and polyketides","Metabolism"
"6335",6335,"ko00280","LinDA","Defoliation","Intact",0.215819107380736,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0412690306619942,0.0110217133107891,0.0113415477710883,"Valine, leucine and isoleucine degradation","Amino acid metabolism","Metabolism"
"6339",6339,"ko00601","LinDA","Defoliation","Intact",0.961946082093593,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-1.35798658600292,1.50224851961536e-08,5.86066757913448e-09,"Glycosphingolipid biosynthesis - lacto and neolacto series","Glycan biosynthesis and metabolism","Metabolism"
"6344",6344,"ko00523","LinDA","Defoliation","Intact",0.834519730253699,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.020769312723254,0.0031944693437425,0.00324079015475487,"Polyketide sugar unit biosynthesis","Metabolism of terpenoids and polyketides","Metabolism"
"6345",6345,"ko00520","LinDA","Defoliation","Intact",0.90730891856922,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00470593495833687,0.016677306689762,0.0166229955176533,"Amino sugar and nucleotide sugar metabolism","Carbohydrate metabolism","Metabolism"
"6346",6346,"ko00521","LinDA","Defoliation","Intact",0.913938689170441,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0102372385495818,0.00559710743759695,0.00563696527185452,"Streptomycin biosynthesis","Biosynthesis of other secondary metabolites","Metabolism"
"6350",6350,"ko00052","LinDA","Defoliation","Intact",0.852901185043935,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0195497448846188,0.00564991119878407,0.0057269933861274,"Galactose metabolism","Carbohydrate metabolism","Metabolism"
"6351",6351,"ko00053","LinDA","Defoliation","Intact",0.14265608940373,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.101108599008304,0.00218940213996236,0.00234834694139573,"Ascorbate and aldarate metabolism","Carbohydrate metabolism","Metabolism"
"6352",6352,"ko00051","LinDA","Defoliation","Intact",0.929681972838962,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00317958552391535,0.00704055054037386,0.00702505081136908,"Fructose and mannose metabolism","Carbohydrate metabolism","Metabolism"
"6353",6353,"ko00401","LinDA","Defoliation","Intact",0.857939759967684,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00743057776117776,0.00260976653792981,0.00259635953298721,"Novobiocin biosynthesis","Biosynthesis of other secondary metabolites","Metabolism"
"6354",6354,"ko00400","LinDA","Defoliation","Intact",0.924945457608868,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00327220227364409,0.0143951125442094,0.0143624997323301,"Phenylalanine, tyrosine and tryptophan biosynthesis","Amino acid metabolism","Metabolism"
"6355",6355,"ko04020","LinDA","Defoliation","Intact",0.0599313838552344,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.459534528228196,7.44480878401739e-06,5.41402018446047e-06,"Calcium signaling pathway","Signal transduction","Environmental Information Processing"
"6356",6356,"ko00350","LinDA","Defoliation","Intact",0.505538467426444,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0313386273900623,0.00470587419437473,0.00480921485092975,"Tyrosine metabolism","Amino acid metabolism","Metabolism"
"6357",6357,"ko00480","LinDA","Defoliation","Intact",0.821772233632863,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00786819691602064,0.0070498179599911,0.00701147418735011,"Glutathione metabolism","Metabolism of other amino acids","Metabolism"
"6358",6358,"ko00643","LinDA","Defoliation","Intact",0.510977942221099,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.116049811525249,0.00113457539976187,0.00122961127577446,"Styrene degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6359",6359,"ko00642","LinDA","Defoliation","Intact",0.490433866971888,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0925318054267987,0.000661170525269445,0.000704966262716618,"Ethylbenzene degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6360",6360,"ko00640","LinDA","Defoliation","Intact",0.524105138137543,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0278760263625667,0.0125895423028508,0.0128351651634828,"Propanoate metabolism","Carbohydrate metabolism","Metabolism"
"6361",6361,"ko00720","LinDA","Defoliation","Intact",0.995244742904644,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00423703171265558,0.0197915893222886,0.0198498004133218,"Carbon fixation pathways in prokaryotes","Energy metabolism","Metabolism"
"6362",6362,"ko00960","LinDA","Defoliation","Intact",0.807996215557566,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00808688365699346,0.002271469040276,0.00225877216512133,"Tropane, piperidine and pyridine alkaloid biosynthesis","Biosynthesis of other secondary metabolites","Metabolism"
"6363",6363,"ko02020","LinDA","Defoliation","Intact",0.187862671582282,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0534688985938216,0.0350555249244627,0.0337800845571865,"Two-component system","Signal transduction","Environmental Information Processing"
"6364",6364,"ko00120","LinDA","Defoliation","Intact",0.610974234261347,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0859327061008003,9.88639198297032e-05,9.31471354397365e-05,"Primary bile acid biosynthesis","Lipid metabolism","Metabolism"
"6365",6365,"ko00965","LinDA","Defoliation","Intact",0.48055857653708,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.114943822715888,4.61811834707976e-05,5.00111218444332e-05,"Betalain biosynthesis","Biosynthesis of other secondary metabolites","Metabolism"
"6368",6368,"ko00290","LinDA","Defoliation","Intact",0.813816826383592,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0130788050115104,0.0122309831733116,0.012342367719116,"Valine, leucine and isoleucine biosynthesis","Amino acid metabolism","Metabolism"
"6373",6373,"ko00980","LinDA","Defoliation","Intact",0.943811403763867,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00822749260323416,0.00211164990698742,0.00212372676134038,"Metabolism of xenobiotics by cytochrome P450","Xenobiotics biodegradation and metabolism","Metabolism"
"6374",6374,"ko00410","LinDA","Defoliation","Intact",0.482868539813184,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0201991355969018,0.00457325079106976,0.00463773109619498,"beta-Alanine metabolism","Metabolism of other amino acids","Metabolism"
"6375",6375,"ko00983","LinDA","Defoliation","Intact",0.946966342297518,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00823850277071872,0.0033722384230785,0.00339155066236494,"Drug metabolism - other enzymes","Xenobiotics biodegradation and metabolism","Metabolism"
"6377",6377,"ko00791","LinDA","Defoliation","Intact",0.973499889267742,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00219346574180647,0.000404930177504872,0.00040554629941346,"Atrazine degradation","Xenobiotics biodegradation and metabolism","Metabolism"
"6378",6378,"ko00790","LinDA","Defoliation","Intact",0.753201720326818,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0127224145234521,0.00548149884321852,0.00543337272621445,"Folate biosynthesis","Metabolism of cofactors and vitamins","Metabolism"
"6380",6380,"ko00020","LinDA","Defoliation","Intact",0.976501762853516,"BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00195224696496064,0.0150970102712068,0.0151174532907342,"Citrate cycle (TCA cycle)","Carbohydrate metabolism","Metabolism"
